customer_id,signup_date,country,city,gender,age,membership_tier,tenure_months,avg_session_length,sessions_per_month,support_tickets,last_payment_method,is_mobile_user,num_devices,email_click_rate,referral_count,discount_rate,satisfaction_score,monthly_spend,churn,total_session_time,complaint_rate,clicks_per_session,device_per_session,referral_per_month,loyalty_score,engagement_index,referral_value_score,discount_sensitivity,mobile_loyalty_flag,signup_month,signup_dayofweek
101247,2018-09-06,malaysia,kuala lumpur,male,35,premium,87,24.45,28,1,paypal,True,2,0.316,0,0.0,6.4,74.25,0,684.6,0.011494120757232674,0.011285311238884325,0.07142602049926788,0.0,556.8000000000001,4381.4400000000005,0.0,0.0,1,9,3
101248,2024-05-09,philippines,baguio,female,33,basic,18,16.06,14,1,credit card,False,1,0.457,0,0.054,6.5,44.87,0,224.83999999999997,0.0555524693072607,0.03264052567673738,0.07142346975216056,0.0,117.0,1461.4599999999998,0.0,0.0,0,5,3
101249,2022-12-07,indonesia,medan,female,40,basic,35,34.51,15,1,credit card,True,5,0.286,1,0.098,4.7,62.07,0,517.65,0.02857061226822091,0.019065395640290646,0.33331111259249385,0.02857061226822091,164.5,2432.955,4.7,0.0,1,12,2
101250,2024-02-17,thailand,chiang mai,female,35,basic,21,41.63,19,0,paypal,True,1,0.075,0,0.131,6.1,42.95,0,790.97,0.0,0.003947160675753908,0.0526288090100521,0.0,128.1,4824.9169999999995,0.0,0.0,1,2,5
101251,2025-03-07,singapore,tampines,male,48,premium,8,18.54,19,0,credit card,True,4,0.319,0,0.086,7.1,75.94,0,352.26,0.0,0.01678859007420662,0.2105152360402084,0.0,56.8,2501.046,0.0,0.0,1,3,4
101252,2020-05-06,malaysia,kuala lumpur,other,41,basic,67,21.69,17,2,credit card,True,2,0.095,1,0.058,5.3,61.16,0,368.73,0.02985030074177997,0.00558790659372978,0.1176401388153638,0.014925150370889985,355.09999999999997,1954.269,5.3,0.0,1,5,2
101253,2022-01-09,malaysia,ipoh,male,34,basic,46,18.96,23,1,paypal,True,2,0.231,0,0.131,4.7,60.2,0,436.08000000000004,0.021738657855264017,0.010043041606886656,0.08695274118516585,0.0,216.20000000000002,2049.5760000000005,0.0,0.0,1,1,6
101254,2023-02-20,thailand,phuket,male,18,standard,33,16.7,12,3,debit card,True,4,0.178,1,0.074,3.5,35.72,0,200.39999999999998,0.09090633617163117,0.014832097325222898,0.3333055578701775,0.03030211205721039,115.5,701.3999999999999,3.5,0.0,1,2,0
101255,2022-03-06,singapore,jurong,female,44,basic,44,26.77,20,1,paypal,True,3,0.164,0,0.0,7.5,77.86,0,535.4,0.022726756210086137,0.008199590020498975,0.14999250037498124,0.0,330.0,4015.5,0.0,0.0,1,3,6
101256,2025-04-17,malaysia,penang,male,24,basic,6,17.37,18,1,credit card,True,7,0.364,0,0.18,5.7,58.96,0,312.66,0.16663889351774702,0.020221098827842895,0.3888672851508249,0.0,34.2,1782.1620000000003,0.0,0.0,1,4,3
101257,2021-11-17,singapore,woodlands,male,43,premium,48,14.36,15,0,credit card,True,4,0.096,1,0.135,6.1,37.04,0,215.39999999999998,0.0,0.006399573361775882,0.26664889007399506,0.020832899314597614,292.79999999999995,1313.9399999999998,6.1,0.0,1,11,2
101258,2022-11-30,malaysia,penang,male,39,basic,35,25.57,17,0,debit card,True,2,0.245,0,0.094,5.4,60.11,0,434.69,0.0,0.014410917004882064,0.1176401388153638,0.0,189.0,2347.326,0.0,0.0,1,11,2
101259,2025-06-13,indonesia,jakarta,male,33,basic,4,15.0,23,1,paypal,True,4,0.226,0,0.028,6.5,79.95,0,345.0,0.2499375156210947,0.009825659753923742,0.1739054823703317,0.0,26.0,2242.5,0.0,0.0,1,6,4
101260,2025-06-23,malaysia,shah alam,female,44,basic,4,17.07,18,2,bank transfer,True,3,0.38,3,0.062,5.3,48.49,0,307.26,0.4998750312421894,0.021109938336759067,0.1666574079217821,0.7498125468632841,21.2,1628.4779999999998,15.899999999999999,0.0,1,6,0
101261,2018-04-19,thailand,phuket,female,40,premium,92,16.59,20,1,credit card,True,3,0.136,0,0.08,7.4,56.95,0,331.8,0.010869447071227487,0.00679966001699915,0.14999250037498124,0.0,680.8000000000001,2455.32,0.0,0.0,1,4,3
101262,2025-05-23,malaysia,unknown,other,38,basic,5,25.7,27,0,e-wallet,False,4,0.263,1,0.104,7.7,41.44,0,693.9,0.0,0.009740379985926447,0.14814266138291174,0.1999600079984003,38.5,5343.03,7.7,0.0,0,5,4
101263,2020-09-07,singapore,yishun,female,20,basic,62,22.59,21,1,paypal,True,2,0.057,0,0.0,5.0,43.11,0,474.39,0.016128772116578767,0.0027141564687395837,0.09523356030665206,0.0,310.0,2371.95,0.0,0.0,1,9,0
101264,2024-03-23,malaysia,unknown,female,35,basic,19,7.05,17,0,credit card,True,5,0.148,0,0.052,6.3,25.14,0,119.85,0.0,0.00870537027233692,0.2941003470384095,0.0,119.7,755.055,0.0,0.0,1,3,5
101265,2018-12-19,malaysia,penang,female,24,vip,83,24.29,14,0,paypal,True,5,0.073,1,0.118,6.9,91.18,0,340.06,0.0,0.005213913291907721,0.3571173487608028,0.01204804761388417,572.7,2346.414,6.9,0.0,1,12,2
101266,2021-11-28,malaysia,kuala lumpur,male,25,basic,48,15.4,20,1,paypal,False,1,0.224,0,0.086,7.4,36.89,0,308.0,0.020832899314597614,0.0111994400279986,0.049997500124993745,0.0,355.20000000000005,2279.2000000000003,0.0,0.0,0,11,6
101267,2022-09-27,singapore,yishun,other,32,basic,37,21.94,10,0,credit card,True,5,0.112,1,0.066,8.0,79.03,0,219.4,0.0,0.011198880111988802,0.4999500049995001,0.027026296586578742,296.0,1755.2,8.0,0.0,1,9,1
101268,2024-01-02,indonesia,surabaya,female,48,standard,22,5.44,17,1,unknown,True,3,0.243,0,0.072,6.1,43.35,0,92.48,0.04545247943275305,0.0142932768660667,0.1764602082230457,0.0,134.2,564.128,0.0,0.0,1,1,1
101269,2022-11-13,malaysia,ipoh,male,38,basic,36,25.01,18,0,credit card,True,1,0.085,2,0.024,8.0,29.67,0,450.18,0.0,0.0047219598911171605,0.0555524693072607,0.055554012388544766,288.0,3601.44,16.0,0.0,1,11,6
101270,2021-01-21,thailand,pattaya,male,39,premium,58,28.23,18,0,e-wallet,True,3,0.198,1,0.074,5.9,61.15,0,508.14,0.0,0.01099938892283762,0.1666574079217821,0.017241082050309477,342.20000000000005,2998.0260000000003,5.9,0.0,1,1,3
101271,2024-05-09,vietnam,can tho,male,42,standard,18,12.35,14,0,bank transfer,False,4,0.265,0,0.02,7.1,42.84,0,172.9,0.0,0.01892721948432255,0.28569387900864224,0.0,127.8,1227.59,0.0,0.0,0,5,3
101272,2019-06-18,thailand,hat yai,female,27,basic,77,19.77,12,2,credit card,False,2,0.336,0,0.096,2.8,41.1,0,237.24,0.02597368865339411,0.02799766686109491,0.16665277893508876,0.0,215.6,664.2719999999999,0.0,0.0,0,6,1
101273,2021-05-02,malaysia,shah alam,male,21,standard,55,22.76,10,0,paypal,True,1,0.42,0,0.085,7.1,53.61,0,227.60000000000002,0.0,0.041995800419958006,0.09999000099990002,0.0,390.5,1615.96,0.0,0.0,1,5,6
101274,2024-11-12,singapore,tampines,female,19,basic,12,20.8,16,0,e-wallet,False,3,0.459,1,0.08,5.6,51.75,0,332.8,0.0,0.028685707143303544,0.18748828198237608,0.08332638946754438,67.19999999999999,1863.6799999999998,5.6,0.0,0,11,1
101275,2024-02-07,malaysia,ipoh,male,37,basic,21,25.9,15,1,e-wallet,True,5,0.577,0,0.001,4.4,40.4,0,388.5,0.04761678015332603,0.038464102393173785,0.33331111259249385,0.0,92.4,1709.4,0.0,0.0,1,2,2
101276,2021-06-09,malaysia,kuala lumpur,female,44,standard,53,23.26,23,1,debit card,True,2,0.105,0,0.051,5.9,57.88,0,534.98,0.01886756853644271,0.004565018912221207,0.08695274118516585,0.0,312.70000000000005,3156.3820000000005,0.0,0.0,1,6,2
101277,2023-06-03,brunei,bangar,male,43,basic,29,28.29,22,1,paypal,True,1,0.307,0,0.06,9.1,36.78,0,622.38,0.034481569601048236,0.013953911185855187,0.04545247943275305,0.0,263.9,5663.657999999999,0.0,0.0,1,6,5
101278,2023-09-08,malaysia,kuala lumpur,female,28,basic,26,24.64,10,0,credit card,True,4,0.432,0,0.073,5.6,31.33,0,246.4,0.0,0.043195680431956804,0.3999600039996001,0.0,145.6,1379.84,0.0,0.0,1,9,4
101279,2019-06-16,singapore,woodlands,female,47,basic,77,22.87,24,1,credit card,False,3,0.139,1,0.079,5.7,70.29,0,548.88,0.012986844326697056,0.00579142535727678,0.1249947918836715,0.012986844326697056,438.90000000000003,3128.616,5.7,0.0,0,6,6
101280,2023-04-29,indonesia,denpasar,male,53,premium,30,19.79,24,0,debit card,False,3,0.501,0,0.082,8.2,63.7,0,474.96,0.0,0.02087413024457314,0.1249947918836715,0.0,245.99999999999997,3894.6719999999996,0.0,0.0,0,4,5
101281,2018-05-20,thailand,pattaya,male,40,premium,90,23.98,24,3,credit card,True,2,0.061,0,0.064,7.5,85.83,0,575.52,0.03333296296707814,0.0025415607683013206,0.083329861255781,0.0,675.0,4316.4,0.0,0.0,1,5,6
101282,2023-11-16,indonesia,medan,male,48,basic,24,35.99,15,1,credit card,True,5,0.244,0,0.093,6.1,43.39,0,539.85,0.0416649306278905,0.0162655822945137,0.33331111259249385,0.0,146.39999999999998,3293.085,0.0,0.0,1,11,3
101283,2018-09-19,malaysia,penang,female,43,basic,86,21.31,21,1,credit card,True,2,0.141,1,0.162,7.8,32.46,0,447.51,0.011627771770095696,0.00671396600161897,0.09523356030665206,0.011627771770095696,670.8,3490.578,7.8,0.0,1,9,2
101284,2018-01-19,malaysia,ipoh,female,33,vip,95,11.81,13,0,paypal,False,3,0.213,0,0.125,5.8,71.22,0,153.53,0.0,0.016383355126528727,0.2307514806553342,0.0,551.0,890.4739999999999,0.0,0.0,0,1,4
101285,2023-08-22,singapore,central,male,29,standard,26,30.77,13,0,e-wallet,True,2,0.408,0,0.112,5.6,49.4,0,400.01,0.0,0.03138220136912545,0.15383432043688947,0.0,145.6,2240.0559999999996,0.0,0.0,1,8,1
101286,2025-01-28,malaysia,kuala lumpur,male,20,standard,9,38.61,19,1,paypal,True,3,0.212,1,0.0,5.0,77.89,0,733.59,0.11109876680368849,0.011157307510131045,0.1578864270301563,0.11109876680368849,45.0,3667.9500000000003,5.0,0.0,1,1,1
101287,2022-03-29,malaysia,ipoh,male,31,standard,44,26.62,9,0,debit card,False,2,0.192,0,0.0,7.1,75.22,0,239.58,0.0,0.02133096322630819,0.22219753360737698,0.0,312.4,1701.018,0.0,0.0,0,3,1
101288,2022-01-28,malaysia,penang,female,33,basic,46,37.72,23,0,credit card,True,1,0.36,0,0.103,8.9,73.26,0,867.56,0.0,0.015651493413329855,0.04347637059258293,0.0,409.40000000000003,7721.284,0.0,0.0,1,1,4
101289,2024-04-25,malaysia,penang,female,33,standard,18,23.14,16,0,debit card,False,1,0.098,1,0.033,7.0,51.95,0,370.24,0.0,0.006124617211424286,0.06249609399412536,0.0555524693072607,126.0,2591.6800000000003,7.0,0.0,0,4,3
101290,2023-09-03,malaysia,penang,female,34,premium,26,45.59,15,1,paypal,True,1,0.42,0,0.109,6.2,80.17,0,683.85,0.03846005922849121,0.027998133457769483,0.06666222251849876,0.0,161.20000000000002,4239.87,0.0,0.0,1,9,6
101291,2020-10-28,malaysia,kuala lumpur,male,18,basic,61,10.25,15,0,credit card,True,2,0.268,0,0.019,6.5,38.18,0,153.75,0.0,0.017865475634957672,0.13332444503699753,0.0,396.5,999.375,0.0,0.0,1,10,2
101292,2018-08-16,indonesia,medan,male,99,standard,88,20.79,20,0,paypal,False,3,0.231,0,0.067,6.6,54.42,0,415.79999999999995,0.0,0.011549422528873556,0.14999250037498124,0.0,580.8,2744.2799999999997,0.0,0.0,0,8,3
101293,2019-01-11,thailand,chiang mai,female,43,standard,83,26.79,12,0,credit card,False,1,0.422,0,0.152,6.0,18.94,0,321.48,0.0,0.035163736355303725,0.08332638946754438,0.0,498.0,1928.88,0.0,0.0,0,1,4
101294,2021-02-20,vietnam,hanoi,male,38,vip,57,15.88,13,1,bank transfer,False,4,0.27,1,0.013,5.3,72.58,0,206.44,0.0175435518675111,0.02076763325898008,0.30766864087377893,0.0175435518675111,302.09999999999997,1094.132,5.3,0.0,0,2,5
101295,2021-01-18,malaysia,kuala lumpur,female,24,basic,58,31.46,25,0,debit card,False,3,0.092,0,0.106,7.0,28.59,0,786.5,0.0,0.0036798528058877645,0.11999520019199232,0.0,406.0,5505.5,0.0,0.0,0,1,0
101296,2024-03-21,malaysia,shah alam,male,38,premium,19,26.38,18,0,credit card,True,1,0.319,0,0.096,7.2,69.97,0,474.84,0.0,0.017721237709016166,0.0555524693072607,0.0,136.8,3418.848,0.0,0.0,1,3,3
101297,2020-01-06,malaysia,ipoh,male,35,basic,71,20.28,21,0,credit card,False,6,0.196,0,0.127,7.4,52.68,0,425.88,0.0,0.009332888910051903,0.28570068091995615,0.0,525.4,3151.512,0.0,0.0,0,1,0
101298,2018-09-14,indonesia,denpasar,female,39,basic,87,25.44,13,1,unknown,True,4,0.097,0,0.211,4.9,50.4,0,330.72,0.011494120757232674,0.00746096454118914,0.30766864087377893,0.0,426.3,1620.5280000000002,0.0,0.0,1,9,4
101299,2025-01-06,thailand,chiang mai,other,49,basic,10,23.59,18,0,credit card,True,4,0.361,0,0.178,8.1,34.17,0,424.62,0.0,0.020054441419921114,0.2222098772290428,0.0,81.0,3439.422,0.0,0.0,1,1,0
101300,2020-04-12,malaysia,penang,female,33,premium,67,27.2,14,0,bank transfer,True,1,0.139,0,0.168,7.1,39.17,0,380.8,0.0,0.00992786229555032,0.07142346975216056,0.0,475.7,2703.68,0.0,0.0,1,4,6
101301,2022-12-12,philippines,quezon city,male,37,basic,35,20.14,21,1,credit card,True,5,0.299,0,0.144,4.1,57.6,0,422.94,0.02857061226822091,0.014237417265844482,0.23808390076663014,0.0,143.5,1734.0539999999999,0.0,0.0,1,12,0
101302,2019-12-02,malaysia,penang,male,27,premium,72,4.31,17,1,unknown,False,4,0.542,0,0.079,3.9,51.49,0,73.27,0.013888695990333468,0.03188047761896359,0.2352802776307276,0.0,280.8,285.753,0.0,0.0,0,12,0
101303,2020-06-29,indonesia,medan,female,43,standard,65,28.91,26,2,credit card,True,4,0.206,1,0.127,5.7,63.35,0,751.66,0.030768757403732246,0.007922772201069189,0.15384023691396484,0.015384378701866123,370.5,4284.4619999999995,5.7,0.0,1,6,0
101304,2019-11-30,thailand,bangkok,female,41,premium,72,21.48,16,0,debit card,True,2,0.177,0,0.035,6.3,54.13,0,343.68,0.0,0.011061808636960189,0.12499218798825072,0.0,453.59999999999997,2165.184,0.0,0.0,1,11,5
101305,2019-03-14,vietnam,ho chi minh,female,37,basic,81,15.71,25,0,debit card,True,5,0.139,1,0.118,10.0,76.28,0,392.75,0.0,0.005559777608895644,0.19999200031998718,0.012345526598437056,810.0,3927.5,10.0,0.0,1,3,3
101306,2022-09-20,thailand,bangkok,male,26,basic,38,19.0,14,1,credit card,True,4,0.188,0,0.109,2.9,70.63,0,266.0,0.02631509697113234,0.013427612313406187,0.28569387900864224,0.0,110.2,771.4,0.0,0.0,1,9,1
101307,2023-09-16,vietnam,da nang,female,29,standard,26,20.43,21,1,paypal,True,5,0.231,0,0.11,8.1,44.48,0,429.03,0.03846005922849121,0.010999476215418313,0.23808390076663014,0.0,210.6,3475.1429999999996,0.0,0.0,1,9,5
101308,2022-08-12,malaysia,shah alam,female,19,standard,39,10.1,22,1,credit card,True,2,0.377,1,0.073,7.8,59.17,0,222.2,0.025640368195687293,0.017135584746147903,0.0909049588655061,0.025640368195687293,304.2,1733.1599999999999,7.8,0.0,1,8,4
101309,2023-11-24,vietnam,da nang,female,29,basic,23,14.89,13,0,credit card,True,3,0.338,1,0.031,3.2,32.47,0,193.57,0.0,0.025998000153834324,0.2307514806553342,0.04347637059258293,73.60000000000001,619.424,3.2,0.0,1,11,4
101310,2019-09-07,malaysia,penang,female,41,standard,75,21.08,20,0,credit card,False,4,0.258,0,0.055,7.5,48.65,0,421.59999999999997,0.0,0.012899355032248387,0.19999000049997498,0.0,562.5,3161.9999999999995,0.0,0.0,0,9,5
101311,2023-04-27,philippines,manila,male,39,basic,30,20.64,18,2,unknown,True,6,0.113,0,0.088,9.0,32.67,0,371.52,0.06666444451851605,0.00627742903172046,0.3333148158435642,0.0,270.0,3343.68,0.0,0.0,1,4,3
101312,2023-03-28,indonesia,bandung,female,36,standard,31,14.53,18,3,credit card,True,4,0.377,0,0.062,4.6,33.08,0,261.53999999999996,0.09677107190090642,0.020943280928837286,0.2222098772290428,0.0,142.6,1203.0839999999998,0.0,0.0,1,3,1
101313,2024-03-29,vietnam,da nang,female,48,basic,19,11.69,22,0,credit card,True,4,0.296,0,0.109,7.3,64.93,0,257.18,0.0,0.013453933912094903,0.1818099177310122,0.0,138.7,1877.414,0.0,0.0,1,3,4
101314,2020-11-06,singapore,tampines,female,38,basic,60,15.18,16,0,e-wallet,True,4,0.299,2,0.13,3.6,33.26,0,242.88,0.0,0.018686332104243482,0.24998437597650144,0.03333277778703688,216.0,874.368,7.2,0.0,1,11,4
101315,2021-03-28,indonesia,denpasar,female,30,premium,56,24.37,18,1,paypal,True,4,0.283,0,0.041,3.1,58.12,0,438.66,0.01785682398528598,0.015721348813954778,0.2222098772290428,0.0,173.6,1359.846,0.0,0.0,1,3,6
101316,2020-08-17,indonesia,surabaya,female,29,standard,63,16.83,15,0,paypal,True,2,0.248,0,0.051,6.7,55.65,0,252.45,0.0,0.016532231184587694,0.13332444503699753,0.0,422.1,1691.415,0.0,0.0,1,8,0
101317,2023-01-14,thailand,chiang mai,female,33,standard,34,28.98,23,0,unknown,False,3,0.563,1,0.0,5.5,51.29,0,666.54,0.0,0.024477196643624185,0.1304291117777488,0.029410899679421197,187.0,3665.97,5.5,0.0,0,1,5
101318,2021-07-29,malaysia,kuala lumpur,male,31,basic,52,31.3,24,0,debit card,True,2,0.493,3,0.107,7.1,28.96,0,751.2,0.0,0.020540810799550016,0.083329861255781,0.057691198246187576,369.2,5333.52,21.299999999999997,0.0,1,7,3
101319,2018-10-05,malaysia,penang,male,44,basic,86,35.95,17,1,debit card,True,2,0.189,0,0.104,6.4,48.87,0,611.1500000000001,0.011627771770095696,0.01111699311805188,0.1176401388153638,0.0,550.4,3911.3600000000006,0.0,0.0,1,10,4
101320,2018-05-05,malaysia,kuala lumpur,male,39,standard,91,27.0,19,1,credit card,True,3,0.495,0,0.2,5.7,78.1,0,513.0,0.010988890231975473,0.02605126045997579,0.1578864270301563,0.0,518.7,2924.1,0.0,0.0,1,5,5
101321,2021-09-05,malaysia,ipoh,male,32,basic,50,25.38,12,0,credit card,True,3,0.178,0,0.081,5.9,42.81,0,304.56,0.0,0.014832097325222898,0.24997916840263312,0.0,295.0,1796.9040000000002,0.0,0.0,1,9,6
101322,2019-11-06,vietnam,ho chi minh,male,32,basic,73,33.02,14,1,paypal,True,2,0.358,0,0.073,5.1,51.55,0,462.28000000000003,0.013698442487089218,0.025569602171273482,0.14284693950432112,0.0,372.29999999999995,2357.628,0.0,0.0,1,11,2
101323,2019-12-16,malaysia,ipoh,male,41,basic,71,12.25,17,2,credit card,True,5,0.258,0,0.103,4.6,24.02,0,208.25,0.028168617343417697,0.01517557790718193,0.2941003470384095,0.0,326.59999999999997,957.9499999999999,0.0,0.0,1,12,0
101324,2023-07-04,brunei,seria,male,44,basic,28,27.01,28,0,debit card,True,2,0.07,1,0.174,10.0,45.06,0,756.2800000000001,0.0,0.002499910717474376,0.07142602049926788,0.03571301024963394,280.0,7562.800000000001,10.0,0.0,1,7,1
101325,2022-02-14,malaysia,kuala lumpur,male,18,basic,45,29.59,18,1,e-wallet,False,4,0.18,0,0.126,7.7,31.39,0,532.62,0.022221728406035424,0.009999444475306927,0.2222098772290428,0.0,346.5,4101.174,0.0,0.0,0,2,0
101326,2025-06-07,malaysia,johor bahru,male,33,premium,5,21.92,22,1,debit card,True,2,0.323,0,0.09,6.4,71.5,0,482.24,0.1999600079984003,0.014681150856779237,0.0909049588655061,0.0,32.0,3086.3360000000002,0.0,0.0,1,6,5
101327,2021-09-09,thailand,bangkok,male,35,basic,50,28.58,15,0,debit card,False,2,0.166,0,0.075,3.7,56.91,0,428.7,0.0,0.011065928938070796,0.13332444503699753,0.0,185.0,1586.19,0.0,0.0,0,9,3
101328,2020-07-01,indonesia,denpasar,female,40,standard,65,19.33,17,0,bank transfer,True,3,0.398,0,0.174,7.4,48.49,0,328.60999999999996,0.0,0.023410387624257397,0.1764602082230457,0.0,481.0,2431.714,0.0,0.0,1,7,2
101329,2023-06-13,singapore,woodlands,female,35,basic,29,22.32,18,0,paypal,False,1,0.231,1,0.135,7.1,33.96,0,401.76,0.0,0.012832620409977223,0.0555524693072607,0.034481569601048236,205.89999999999998,2852.4959999999996,7.1,0.0,0,6,1
101330,2024-09-08,indonesia,bandung,male,39,premium,14,24.93,21,1,credit card,True,1,0.283,1,0.007,6.0,80.69,0,523.53,0.07142346975216056,0.013475548783391265,0.04761678015332603,0.07142346975216056,84.0,3141.18,6.0,0.0,1,9,6
101331,2020-02-12,thailand,hat yai,female,33,basic,69,24.69,12,0,credit card,True,3,0.327,0,0.109,5.6,60.43,0,296.28000000000003,0.0,0.027247729355887013,0.24997916840263312,0.0,386.4,1659.1680000000001,0.0,0.0,1,2,2
101332,2024-02-12,malaysia,kuala lumpur,female,28,basic,21,10.88,19,0,credit card,False,6,0.349,1,0.138,6.4,44.83,0,206.72000000000003,0.0,0.01836745434450818,0.3157728540603126,0.04761678015332603,134.4,1323.0080000000003,6.4,0.0,0,2,0
101333,2024-11-18,brunei,bandar seri begawan,male,42,basic,11,17.89,16,2,credit card,False,3,0.288,1,0.076,4.9,39.51,0,286.24,0.181801654395055,0.017998875070308104,0.18748828198237608,0.0909008271975275,53.900000000000006,1402.5760000000002,4.9,0.0,0,11,0
101334,2020-12-16,brunei,bandar seri begawan,female,42,basic,59,22.34,22,0,credit card,False,4,0.332,1,0.11,6.0,32.13,0,491.48,0.0,0.015090223171674015,0.1818099177310122,0.01694886527346994,354.0,2948.88,6.0,0.0,0,12,2
101335,2022-10-19,indonesia,unknown,female,41,premium,37,21.94,14,0,debit card,False,4,0.189,0,0.079,8.6,90.76,0,307.16,0.0,0.013499035783158347,0.28569387900864224,0.0,318.2,2641.576,0.0,0.0,0,10,2
101336,2024-11-10,malaysia,penang,female,42,basic,12,27.39,14,0,paypal,True,3,0.61,0,0.152,4.1,38.08,0,383.46000000000004,0.0,0.043568316548817945,0.2142704092564817,0.0,49.199999999999996,1572.186,0.0,0.0,1,11,6
101337,2020-09-27,thailand,phuket,male,26,premium,62,22.2,19,1,e-wallet,False,4,0.31,0,0.107,7.8,80.73,0,421.8,0.016128772116578767,0.01631493079311615,0.2105152360402084,0.0,483.59999999999997,3290.04,0.0,0.0,0,9,6
101338,2022-10-04,malaysia,shah alam,other,30,premium,37,30.86,18,1,debit card,True,6,0.105,0,0.056,7.3,58.52,0,555.48,0.027026296586578742,0.005833009277262374,0.3333148158435642,0.0,270.09999999999997,4055.004,0.0,0.0,1,10,1
101339,2018-03-15,malaysia,penang,male,45,basic,93,19.66,25,0,bank transfer,True,5,0.049,0,0.077,9.4,43.92,0,491.5,0.0,0.0019599216031358745,0.19999200031998718,0.0,874.2,4620.1,0.0,0.0,1,3,3
101340,2021-01-13,malaysia,kuala lumpur,female,38,basic,58,28.85,22,0,credit card,True,2,0.153,1,0.044,7.2,41.06,0,634.7,0.0,0.006954229353211217,0.0909049588655061,0.017241082050309477,417.6,4569.84,7.2,0.0,1,1,2
101341,2025-05-03,singapore,tampines,other,36,premium,6,20.8,13,0,credit card,True,3,0.38,0,0.03,5.5,74.48,0,270.40000000000003,0.0,0.029228520883009,0.2307514806553342,0.0,33.0,1487.2000000000003,0.0,0.0,1,5,5
101342,2020-11-03,vietnam,can tho,female,33,basic,61,14.66,14,0,bank transfer,True,4,0.08,1,0.013,9.3,50.05,0,205.24,0.0,0.0057138775801728455,0.28569387900864224,0.016393173882395373,567.3000000000001,1908.7320000000002,9.3,0.0,1,11,1
101343,2022-07-23,thailand,bangkok,female,46,standard,40,42.95,17,1,unknown,True,3,0.527,0,0.159,3.7,66.14,0,730.1500000000001,0.02499937501562461,0.03099817657784836,0.1764602082230457,0.0,148.0,2701.5550000000003,0.0,0.0,1,7,5
101344,2020-06-30,thailand,pattaya,male,19,premium,65,21.94,16,1,credit card,False,2,0.354,1,0.121,3.3,75.08,0,351.04,0.015384378701866123,0.022123617273920378,0.12499218798825072,0.015384378701866123,214.5,1158.432,3.3,0.0,0,6,1
101345,2020-03-04,singapore,central,other,35,premium,69,7.27,20,2,debit card,True,4,0.227,0,0.145,8.0,59.78,0,145.39999999999998,0.02898508717264967,0.01134943252837358,0.19999000049997498,0.0,552.0,1163.1999999999998,0.0,0.0,1,3,2
101346,2023-09-28,malaysia,shah alam,female,34,standard,25,29.23,23,0,e-wallet,True,3,0.551,1,0.073,6.4,61.9,0,672.29,0.0,0.023955480196513196,0.1304291117777488,0.039998400063997436,160.0,4302.656,6.4,0.0,1,9,3
101347,2018-12-25,malaysia,shah alam,male,24,premium,83,23.32,10,1,unknown,True,2,0.29,0,0.026,3.6,69.66,0,233.2,0.01204804761388417,0.028997100289971003,0.19998000199980004,0.0,298.8,839.52,0.0,0.0,1,12,1
101348,2024-04-08,brunei,seria,female,50,standard,19,28.94,17,0,debit card,True,2,0.113,0,0.126,7.1,61.77,0,491.98,0.0,0.006646667843068055,0.1176401388153638,0.0,134.9,3493.058,0.0,0.0,1,4,0
101349,2023-02-01,malaysia,johor bahru,male,18,basic,33,26.34,17,1,credit card,False,3,0.466,0,0.0,5.3,43.54,0,447.78,0.03030211205721039,0.027410152343979765,0.1764602082230457,0.0,174.9,2373.234,0.0,0.0,0,2,2
101350,2020-12-12,vietnam,ho chi minh,male,36,basic,59,15.89,31,1,credit card,True,1,0.221,1,0.057,7.2,34.21,0,492.59000000000003,0.01694886527346994,0.007128802296700106,0.032257023966968806,0.01694886527346994,424.8,3546.648,7.2,0.0,1,12,5
101351,2022-12-06,indonesia,bandung,female,40,premium,35,29.36,15,0,bank transfer,True,2,0.143,0,0.118,8.1,46.77,0,440.4,0.0,0.009532697820145323,0.13332444503699753,0.0,283.5,3567.24,0.0,0.0,1,12,1
101352,2022-04-25,singapore,woodlands,male,26,premium,43,16.7,15,0,paypal,True,2,0.125,0,0.0,8.0,80.91,0,250.5,0.0,0.008332777814812346,0.13332444503699753,0.0,344.0,2004.0,0.0,0.0,1,4,0
101353,2022-09-16,thailand,bangkok,female,37,standard,38,15.54,30,0,debit card,True,5,0.375,1,0.112,7.7,39.42,0,466.2,0.0,0.012499583347221758,0.1666611112962901,0.02631509697113234,292.6,3589.74,7.7,0.0,1,9,4
101354,2022-07-27,singapore,yishun,male,33,standard,40,19.32,19,0,credit card,False,3,0.353,1,0.066,7.2,89.11,0,367.08,0.0,0.01857796958054839,0.1578864270301563,0.02499937501562461,288.0,2642.976,7.2,0.0,0,7,2
101355,2023-10-05,vietnam,can tho,male,44,basic,25,13.7,13,3,credit card,False,1,0.044,0,0.1,5.6,56.69,0,178.1,0.11999520019199232,0.0033843550496115682,0.07691716021844473,0.0,140.0,997.3599999999999,0.0,0.0,0,10,3
101356,2020-05-28,philippines,manila,female,67,premium,66,26.01,18,1,debit card,True,4,0.231,0,0.067,6.1,95.34,0,468.18,0.015151285586582021,0.012832620409977223,0.2222098772290428,0.0,402.59999999999997,2855.8979999999997,0.0,0.0,1,5,3
