customer_id,signup_date,country,city,gender,age,membership_tier,tenure_months,avg_session_length,sessions_per_month,support_tickets,last_payment_method,is_mobile_user,num_devices,email_click_rate,referral_count,discount_rate,satisfaction_score,monthly_spend,churn
101243,2022-02-27,Vietnam,Hanoi,male,35.0,Basic,45,18.78,18.0,1,PayPal,True,3,0.337,0,0.065,5.8,35.62,0
101244,2018-02-24,Thailand,Hat Yai,Female,38.0,Standard,93,30.66,22.0,0,Credit Card,False,4,0.317,1,0.106,7.6,60.59,0
101245,2023-04-19,Indonesia,Denpasar,Female,19.0,Basic,31,24.59,9.0,2,,False,2,0.089,0,0.036,4.2,42.35,0
101246,2023-01-30,Malaysia,Kuala Lumpur,Male,45.0,Standard,33,26.45,15.0,0,E-Wallet,True,6,0.337,2,0.039,5.6,67.47,1
101247,2018-09-06,Malaysia,Kuala Lumpur,Male,,Premium,87,24.45,28.0,1,PayPal,True,2,0.316,0,0.0,6.4,74.25,0
101248,2024-05-09,Philippines,Baguio,Female,33.0,Basic,18,16.06,14.0,1,Credit Card,False,1,0.457,0,0.054,6.5,44.87,0
101249,2022-12-07,Indonesia,Medan,Female,40.0,Basic,35,34.51,15.0,1,Credit Card,True,5,0.286,1,0.098,4.7,62.07,0
101250,2024-02-17,Thailand,Chiang Mai,Female,35.0,Basic,21,41.63,19.0,0,PayPal,True,1,0.075,0,0.131,6.1,42.95,0
101251,2025-03-07,Singapore,Tampines,Male,48,Premium,8,18.54,19.0,0,Credit Card,True,4,0.319,0,0.086,7.1,75.94,0
101252,2020-05-06,Malaysia,Kuala Lumpur,Other,41.0,Basic,67,21.69,17.0,2,Credit Card,True,2,0.095,1,0.058,5.3,61.16,0
101253,2022-01-09,Malaysia,Ipoh,Male,34.0,Basic,46,18.96,23.0,1,PayPal,True,2,,0,0.131,4.7,60.2,0
101254,2023-02-20,Thailand,Phuket,Male,18.0,Standard,33,16.7,12.0,3,Debit Card,True,4,0.178,1,0.074,3.5,35.72,0
101255,2022-03-06,Singapore,Jurong,Female,44.0,Basic,44,26.77,20.0,1,PayPal,True,3,0.164,0,0.0,7.5,77.86,0
101256,2025-04-17,Malaysia,Penang,Male,24.0,Basic,6,17.37,18.0,1,Credit Card,True,7,0.364,0,0.18,5.7,58.96,0
101257,2021-11-17,Singapore,Woodlands,Male,43.0,Premium,48,14.36,15.0,0,Credit Card,True,4,0.096,1,0.135,6.1,37.04,0
101258,2022-11-30,Malaysia,Penang,Male,39.0,Basic,35,25.57,17.0,0,Debit Card,True,2,0.245,0,0.094,5.4,60.11,0
101259,2025-06-13,Indonesia,Jakarta,Male,33,Basic,4,15.0,23.0,1,PayPal,True,4,0.226,0,0.028,6.5,79.95,0
101260,2025-06-23,Malaysia,Shah Alam,Female,44.0,Basic,4,17.07,18.0,2,Bank Transfer,True,3,0.38,3,0.062,5.3,48.49,0
101261,2018-04-19,Thailand,Phuket,Female,40.0,Premium,92,16.59,20.0,1,Credit Card,True,3,0.136,0,0.08,7.4,56.95,0
101262,2025-05-23,Malaysia,,,38.0,Basic,5,25.7,27.0,0,E-Wallet,False,4,0.263,1,0.104,7.7,41.44,0
101263,2020-09-07,Singapore,Yishun,Female,20.0,Basic,62,22.59,21.0,1,PayPal,True,2,0.057,0,0.0,5.0,43.11,0
101264,2024-03-23,Malaysia,,Female,35.0,Basic,19,7.05,17.0,0,Credit Card,True,5,0.148,0,0.052,6.3,25.14,0
101265,2018-12-19,Malaysia,Penang,Female,24.0,VIP,83,24.29,14.0,0,PayPal,True,5,0.073,1,0.118,6.9,91.18,0
101266,2021-11-28,Malaysia,Kuala Lumpur,Male,25.0,Basic,48,15.4,20.0,1,PayPal,False,1,0.224,0,0.086,7.4,36.89,0
101267,2022-09-27,Singapore,Yishun,Other,32.0,Basic,37,,10.0,0,Credit Card,True,5,0.112,1,0.066,8.0,79.03,0
101268,2024-01-02,Indonesia,Surabaya,female,48,Standard,22,5.44,17.0,1,,True,3,0.243,0,0.072,6.1,43.35,0
101269,2022-11-13,Malaysia,Ipoh,Male,38.0,Basic,36,25.01,18.0,0,Credit Card,True,1,0.085,2,0.024,8.0,29.67,0
101270,2021-01-21,Thailand,Pattaya,Male,39.0,Premium,58,28.23,18.0,0,E-Wallet,True,3,0.198,1,0.074,5.9,61.15,0
101271,2024-05-09,Vietnam,Can Tho,Male,42.0,Standard,18,12.35,14.0,0,Bank Transfer,False,4,0.265,0,0.02,7.1,42.84,0
101272,2019-06-18,Thailand,Hat Yai,Female,27.0,Basic,77,19.77,12.0,2,Credit Card,False,2,0.336,0,0.096,2.8,41.1,0
101273,2021-05-02,Malaysia,Shah Alam,Male,21.0,Standard,55,22.76,10.0,0,PayPal,True,1,0.42,0,0.085,7.1,53.61,0
101274,2024-11-12,Singapore,Tampines,Female,19.0,Basic,12,20.8,16.0,0,E-Wallet,False,3,0.459,1,0.08,5.6,51.75,0
101275,2024-02-07,Malaysia,Ipoh,Male,37.0,Basic,21,25.9,15.0,1,E-Wallet,True,5,0.577,0,0.001,4.4,40.4,0
101276,2021-06-09,Malaysia,Kuala Lumpur,Female,44.0,Standard,53,23.26,23.0,1,Debit Card,True,2,0.105,0,0.051,5.9,57.88,0
101277,2023-06-03,Brunei,Bangar,Male,43.0,Basic,29,28.29,22.0,1,PayPal,True,1,0.307,0,0.06,9.1,36.78,0
101278,2023-09-08,Malaysia,Kuala Lumpur,Female,28.0,Basic,26,24.64,10.0,0,Credit Card,True,4,0.432,0,0.073,5.6,31.33,0
101279,2019-06-16,Singapore,Woodlands,Female,47.0,Basic,77,22.87,24.0,1,Credit Card,False,3,0.139,1,,5.7,70.29,0
101280,2023-04-29,Indonesia,Denpasar,Male,53.0,Premium,30,19.79,24.0,0,Debit Card,False,3,0.501,0,0.082,8.2,63.7,0
101281,2018-05-20,Thailand,Pattaya,Male,40.0,Premium,90,23.98,24.0,3,Credit Card,True,2,0.061,0,0.064,7.5,85.83,0
101282,2023-11-16,Indonesia,Medan,Male,48.0,Basic,24,35.99,15.0,1,Credit Card,True,5,0.244,0,0.093,6.1,43.39,0
101283,2018-09-19,Malaysia,Penang,Female,43.0,Basic,86,21.31,21.0,1,Credit Card,True,2,0.141,1,0.162,7.8,32.46,0
101284,2018-01-19,Malaysia,Ipoh,Female,33.0,VIP,95,11.81,13.0,0,PayPal,False,3,0.213,0,0.125,5.8,71.22,0
101285,2023-08-22,Singapore,Central,Male,29.0,Standard,26,30.77,13.0,0,E-Wallet,True,2,0.408,0,0.112,5.6,49.4,0
101286,2025-01-28,Malaysia,Kuala Lumpur,Male,20.0,Standard,9,38.61,19.0,1,PayPal,True,3,0.212,1,0.0,5.0,77.89,0
101287,2022-03-29,Malaysia,Ipoh,Male,31.0,Standard,44,26.62,9.0,0,Debit Card,False,2,0.192,0,0.0,7.1,75.22,0
101288,2022-01-28,Malaysia,Penang,Female,33.0,Basic,46,37.72,23.0,0,Credit Card,True,1,0.36,0,0.103,8.9,73.26,0
101289,2024-04-25,Malaysia,Penang,Female,33.0,Standard,18,23.14,16.0,0,Debit Card,False,1,0.098,1,0.033,7.0,51.95,0
101290,2023-09-03,Malaysia,Penang,Female,34.0,Premium,26,45.59,15.0,1,PayPal,True,1,0.42,0,0.109,6.2,80.17,0
101291,2020-10-28,Malaysia,Kuala Lumpur,Male,18.0,Basic,61,10.25,15.0,0,Credit Card,True,2,0.268,0,0.019,6.5,38.18,0
101292,2018-08-16,Indonesia,Medan,Male,99,Standard,88,20.79,20.0,0,PayPal,False,3,,0,0.067,6.6,54.42,0
101293,2019-01-11,Thailand,Chiang Mai,Female,43.0,Standard,83,26.79,12.0,0,Credit Card,False,1,0.422,0,0.152,6.0,18.94,0
101294,2021-02-20,Vietnam,Hanoi,Male,38.0,VIP,57,15.88,13.0,1,Bank Transfer,False,4,0.27,1,0.013,5.3,72.58,0
101295,2021-01-18,Malaysia,Kuala Lumpur,Female,24.0,Basic,58,31.46,25.0,0,Debit Card,False,3,0.092,0,0.106,7.0,28.59,0
101296,2024-03-21,Malaysia,Shah Alam,Male,38.0,Premium,19,26.38,,0,Credit Card,True,1,0.319,0,0.096,7.2,69.97,0
101297,2020-01-06,Malaysia,Ipoh,Male,35.0,Basic,71,20.28,21.0,0,Credit Card,False,6,0.196,0,0.127,7.4,52.68,0
101298,2018-09-14,Indonesia,Denpasar,Female,39.0,Basic,87,25.44,13.0,1,,True,4,0.097,0,0.211,4.9,50.4,0
101299,2025-01-06,Thailand,Chiang Mai,Other,49,Basic,10,23.59,18.0,0,Credit Card,True,4,0.361,0,0.178,8.1,34.17,0
101300,2020-04-12,Malaysia,Penang,Female,33.0,Premium,67,27.2,14.0,0,Bank Transfer,True,1,0.139,0,0.168,7.1,39.17,0
101301,2022-12-12,Philippines,Quezon City,Male,37.0,Basic,35,20.14,21.0,1,Credit Card,True,5,0.299,0,0.144,4.1,57.6,0
101302,2019-12-02,Malaysia,Penang,Male,27,Premium,72,4.31,17.0,1,,False,4,0.542,0,,3.9,51.49,0
101303,2020-06-29,Indonesia,Medan,Female,43.0,Standard,65,28.91,26.0,2,Credit Card,True,4,0.206,1,0.127,5.7,63.35,0
101304,2019-11-30,Thailand,Bangkok,Female,41.0,Premium,72,21.48,16.0,0,Debit Card,True,2,0.177,0,0.035,6.3,54.13,0
101305,2019-03-14,Vietnam,Ho Chi Minh,Female,37.0,Basic,81,15.71,25.0,0,Debit Card,True,5,0.139,1,0.118,10.0,76.28,0
101306,2022-09-20,Thailand,Bangkok,Male,26.0,Basic,38,19.0,14.0,1,Credit Card,True,4,0.188,0,0.109,2.9,70.63,0
101307,2023-09-16,Vietnam,Da Nang,Female,29,Standard,26,20.43,21.0,1,PayPal,True,5,,0,0.11,8.1,44.48,0
101308,2022-08-12,Malaysia,Shah Alam,Female,19.0,Standard,39,10.1,22.0,1,Credit Card,True,2,0.377,1,0.073,7.8,59.17,0
101309,2023-11-24,Vietnam,Da Nang,Female,29.0,Basic,23,14.89,13.0,0,Credit Card,True,3,0.338,1,0.031,3.2,32.47,0
101310,2019-09-07,Malaysia,Penang,Female,41.0,Standard,75,21.08,20.0,0,Credit Card,False,4,0.258,0,0.055,7.5,48.65,0
101311,2023-04-27,Philippines,Manila,Male,39.0,Basic,30,20.64,,2,,True,6,0.113,0,0.088,9.0,32.67,0
101312,2023-03-28,Indonesia,Bandung,Female,36.0,Standard,31,14.53,18.0,3,Credit Card,True,4,0.377,0,0.062,4.6,33.08,0
101313,2024-03-29,Vietnam,Da Nang,Female,48.0,Basic,19,11.69,22.0,0,Credit Card,True,4,0.296,0,0.109,7.3,64.93,0
101314,2020-11-06,Singapore,Tampines,Female,38.0,Basic,60,15.18,16.0,0,E-Wallet,True,4,0.299,2,0.13,3.6,33.26,0
101315,2021-03-28,Indonesia,Denpasar,Female,30.0,Premium,56,24.37,18.0,1,PayPal,True,4,0.283,0,0.041,3.1,58.12,0
101316,2020-08-17,Indonesia,Surabaya,Female,29.0,Standard,63,16.83,15.0,0,PayPal,True,2,0.248,0,0.051,6.7,55.65,0
101317,2023-01-14,Thailand,Chiang Mai,Female,33.0,Standard,34,28.98,23.0,0,,False,3,0.563,1,0.0,5.5,51.29,0
101318,2021-07-29,Malaysia,Kuala Lumpur,Male,31.0,Basic,52,31.3,24.0,0,Debit Card,True,2,0.493,3,0.107,7.1,28.96,0
101319,2018-10-05,Malaysia,Penang,Male,44.0,Basic,86,35.95,17.0,1,Debit Card,True,2,0.189,0,0.104,6.4,48.87,0
101320,2018-05-05,Malaysia,Kuala Lumpur,Male,39.0,Standard,91,27.0,19.0,1,Credit Card,True,3,0.495,0,0.2,5.7,78.1,0
101321,2021-09-05,Malaysia,Ipoh,Male,32.0,Basic,50,25.38,12.0,0,Credit Card,True,3,0.178,0,0.081,5.9,42.81,0
101322,2019-11-06,Vietnam,Ho Chi Minh,Male,32.0,Basic,73,33.02,14.0,1,PayPal,True,2,0.358,0,0.073,5.1,51.55,0
101323,2019-12-16,Malaysia,Ipoh,Male,41.0,Basic,71,12.25,17.0,2,Credit Card,True,5,0.258,0,0.103,4.6,24.02,0
101324,2023-07-04,Brunei,Seria,Male,44.0,Basic,28,27.01,28.0,0,Debit Card,True,2,0.07,1,0.174,10.0,45.06,0
101325,2022-02-14,Malaysia,Kuala Lumpur,Male,18.0,Basic,45,29.59,18.0,1,E-Wallet,False,4,0.18,0,0.126,7.7,31.39,0
101326,2025-06-07,Malaysia,Johor Bahru,Male,33.0,Premium,5,21.92,22.0,1,Debit Card,True,2,0.323,0,0.09,6.4,71.5,0
101327,2021-09-09,Thailand,Bangkok,Male,,Basic,50,28.58,15.0,0,Debit Card,False,2,0.166,0,0.075,3.7,56.91,0
101328,2020-07-01,Indonesia,Denpasar,Female,40.0,Standard,65,19.33,17.0,0,Bank Transfer,True,3,0.398,0,0.174,7.4,48.49,0
101329,2023-06-13,Singapore,Woodlands,female,,Basic,29,22.32,18.0,0,PayPal,False,1,,1,0.135,7.1,33.96,0
101330,2024-09-08,Indonesia,Bandung,male,39,Premium,14,24.93,21.0,1,Credit Card,True,1,0.283,1,0.007,6.0,80.69,0
101331,2020-02-12,Thailand,Hat Yai,Female,33.0,Basic,69,24.69,12.0,0,Credit Card,True,3,0.327,0,0.109,5.6,60.43,0
101332,2024-02-12,Malaysia,Kuala Lumpur,Female,28.0,Basic,21,10.88,19.0,0,Credit Card,False,6,0.349,1,0.138,6.4,44.83,0
101333,2024-11-18,Brunei,Bandar Seri Begawan,Male,42.0,Basic,11,17.89,16.0,2,Credit Card,False,3,0.288,1,0.076,4.9,39.51,0
101334,2020-12-16,Brunei,Bandar Seri Begawan,Female,42.0,Basic,59,22.34,22.0,0,Credit Card,False,4,0.332,1,0.11,6.0,32.13,0
101335,2022-10-19,Indonesia,,Female,41.0,Premium,37,,14.0,0,Debit Card,False,4,0.189,0,,8.6,90.76,0
101336,2024-11-10,Malaysia,Penang,Female,42.0,Basic,12,27.39,14.0,0,PayPal,True,3,0.61,0,0.152,4.1,38.08,0
101337,2020-09-27,Thailand,Phuket,Male,26.0,Premium,62,22.2,19.0,1,E-Wallet,False,4,0.31,0,0.107,7.8,80.73,0
101338,2022-10-04,Malaysia,Shah Alam,,30.0,Premium,37,30.86,18.0,1,Debit Card,True,6,0.105,0,0.056,7.3,58.52,0
101339,2018-03-15,Malaysia,Penang,Male,45.0,Basic,93,19.66,25.0,0,Bank Transfer,True,5,0.049,0,0.077,9.4,43.92,0
101340,2021-01-13,Malaysia,Kuala Lumpur,female,38.0,Basic,58,28.85,22.0,0,Credit Card,True,2,0.153,1,0.044,7.2,41.06,0
101341,2025-05-03,Singapore,Tampines,Other,36.0,Premium,6,20.8,13.0,0,Credit Card,True,3,0.38,0,0.03,5.5,74.48,0
101342,2020-11-03,Vietnam,Can Tho,Female,33.0,Basic,61,14.66,14.0,0,Bank Transfer,True,4,0.08,1,0.013,9.3,50.05,0
101343,2022-07-23,Thailand,Bangkok,Female,46.0,Standard,40,42.95,17.0,1,,True,3,0.527,0,0.159,3.7,66.14,0
101344,2020-06-30,Thailand,Pattaya,Male,19.0,Premium,65,,16.0,1,Credit Card,False,2,0.354,1,0.121,3.3,75.08,0
101345,2020-03-04,Singapore,Central,Other,,Premium,69,7.27,20.0,2,Debit Card,True,4,0.227,0,0.145,8.0,59.78,0
101346,2023-09-28,Malaysia,Shah Alam,Female,34.0,Standard,25,29.23,23.0,0,E-Wallet,True,3,0.551,1,0.073,6.4,61.9,0
101347,2018-12-25,Malaysia,Shah Alam,Male,24,Premium,83,23.32,10.0,1,,True,2,0.29,0,0.026,3.6,69.66,0
101348,2024-04-08,Brunei,Seria,Female,50.0,Standard,19,28.94,17.0,0,Debit Card,True,2,0.113,0,0.126,7.1,61.77,0
101349,2023-02-01,Malaysia,Johor Bahru,Male,18.0,Basic,33,26.34,17.0,1,Credit Card,False,3,0.466,0,0.0,5.3,43.54,0
101350,2020-12-12,Vietnam,Ho Chi Minh,Male,36.0,Basic,59,15.89,31.0,1,Credit Card,True,1,0.221,1,0.057,7.2,34.21,0
101351,2022-12-06,Indonesia,Bandung,Female,40.0,Premium,35,29.36,15.0,0,Bank Transfer,True,2,0.143,0,0.118,8.1,46.77,0
101352,2022-04-25,Singapore,Woodlands,Male,26.0,Premium,43,16.7,15.0,0,PayPal,True,2,0.125,0,0.0,8.0,80.91,0
101353,2022-09-16,Thailand,Bangkok,Female,37.0,Standard,38,15.54,30.0,0,Debit Card,True,5,0.375,1,0.112,7.7,39.42,0
101354,2022-07-27,Singapore,Yishun,Male,33.0,Standard,40,19.32,19.0,0,Credit Card,False,3,0.353,1,0.066,7.2,89.11,0
101355,2023-10-05,Vietnam,Can Tho,Male,44.0,Basic,25,13.7,13.0,3,Credit Card,False,1,0.044,0,0.1,5.6,56.69,0
101356,2020-05-28,Philippines,Manila,Female,67.0,Premium,66,26.01,18.0,1,Debit Card,True,4,,0,0.067,6.1,95.34,0
101357,2024-04-21,Singapore,Central,Male,38.0,Basic,18,38.69,16.0,0,Debit Card,True,4,0.594,0,0.0,5.6,35.23,0
101358,2018-01-05,Malaysia,Johor Bahru,Female,40.0,Standard,95,13.17,20.0,0,Credit Card,True,2,0.2,1,0.137,7.9,38.89,0
101359,2022-05-24,Indonesia,Denpasar,Female,26.0,Premium,42,33.0,16.0,0,Debit Card,True,4,0.134,1,0.044,8.4,87.22,0
101360,2020-12-11,Philippines,Quezon City,Female,37.0,Basic,59,17.21,24.0,0,Debit Card,True,2,0.167,0,0.084,8.6,64.65,0
101361,2018-11-25,Malaysia,Penang,Female,32.0,VIP,84,17.25,15.0,0,PayPal,False,4,0.274,0,,5.9,62.84,0
101362,2023-11-16,Indonesia,Surabaya,Female,42.0,VIP,24,12.87,15.0,0,Credit Card,True,2,0.402,0,0.137,5.9,62.86,0
101363,2020-09-29,Indonesia,Denpasar,Male,22.0,Premium,62,24.74,15.0,1,Bank Transfer,False,4,0.532,0,0.014,4.7,92.13,0
101364,2020-02-22,Thailand,Bangkok,Female,25.0,Standard,69,11.41,18.0,2,Credit Card,False,2,0.233,1,0.176,5.2,42.0,0
101365,2019-07-31,Malaysia,Ipoh,Male,46.0,Basic,76,18.21,25.0,2,Debit Card,True,4,0.141,0,0.016,5.8,44.38,0
101366,2018-11-23,Thailand,Pattaya,Female,37,Standard,84,30.87,22.0,2,Credit Card,True,5,0.154,0,0.135,7.7,68.93,0
101367,2024-04-09,Philippines,Davao,Female,47.0,Basic,19,34.51,28.0,0,Bank Transfer,True,3,0.227,1,0.117,6.2,66.48,0
101368,2022-03-08,Malaysia,Kuala Lumpur,Female,38.0,Basic,44,14.4,17.0,0,Debit Card,True,3,0.176,1,0.152,8.0,75.83,0
101369,2024-08-11,Malaysia,Shah Alam,Female,40.0,Premium,15,19.57,21.0,0,Debit Card,True,2,0.383,0,0.156,7.2,72.94,0
101370,2025-09-22,Brunei,Kuala Belait,Female,32.0,Standard,1,20.86,15.0,0,,True,4,0.172,0,0.0,8.6,37.51,0
101371,2025-08-03,Malaysia,Johor Bahru,Female,33.0,Basic,3,10.23,21.0,0,Debit Card,False,2,0.276,1,0.07,4.9,41.34,0
101372,2022-01-05,Vietnam,Hai Phong,female,44.0,Basic,46,17.41,14.0,1,Credit Card,True,4,0.146,1,0.086,6.1,40.32,0
101373,2024-03-31,Singapore,Woodlands,Male,34.0,Standard,19,16.92,15.0,1,E-Wallet,False,2,0.252,0,0.065,5.8,64.72,0
101374,2019-10-14,Malaysia,Kuala Lumpur,Male,46.0,Premium,73,25.91,13.0,0,PayPal,True,2,0.021,0,0.016,7.8,67.78,0
101375,2024-07-08,Vietnam,Ho Chi Minh,Male,34.0,Basic,16,23.96,10.0,0,Debit Card,True,2,0.449,0,0.135,7.2,52.47,1
101376,2019-05-10,Singapore,Woodlands,Female,24.0,Basic,79,22.99,17.0,0,Credit Card,True,2,0.375,0,0.053,8.0,36.62,0
101377,2021-02-12,Singapore,Jurong,Male,24.0,Standard,57,20.31,17.0,2,Credit Card,False,3,0.273,1,0.078,5.4,81.03,0
101378,2024-08-13,Malaysia,Shah Alam,Male,33.0,Basic,15,32.49,11.0,1,Credit Card,False,2,0.196,0,0.018,4.5,58.52,0
101379,2021-09-18,Indonesia,Denpasar,Male,43.0,Basic,50,,19.0,0,PayPal,True,4,0.43,0,0.079,6.2,66.83,0
101380,2021-02-27,Malaysia,Johor Bahru,Female,29.0,Standard,57,29.95,20.0,0,Credit Card,True,4,0.332,0,0.034,5.5,78.22,0
101381,2023-11-13,Malaysia,Johor Bahru,Female,42.0,Standard,24,26.72,16.0,0,PayPal,False,1,0.066,0,,6.0,71.74,0
101382,2021-01-29,Brunei,Tutong,Male,36.0,Standard,58,23.22,24.0,0,E-Wallet,True,4,0.152,0,0.141,6.6,71.02,0
101383,2021-05-04,Malaysia,Kuala Lumpur,Male,40.0,Premium,54,29.11,20.0,3,Bank Transfer,True,2,0.539,0,0.078,4.2,79.77,0
101384,2020-03-12,Indonesia,Surabaya,Male,32.0,Standard,68,19.54,19.0,1,Credit Card,True,2,0.471,0,0.134,5.4,55.19,0
101385,2023-08-05,Malaysia,Ipoh,Male,37.0,Premium,27,14.84,19.0,1,Credit Card,True,3,0.196,1,0.158,6.0,73.12,0
101386,2018-07-27,Thailand,Bangkok,Male,43.0,Premium,88,21.76,13.0,0,Credit Card,False,2,0.255,0,0.115,6.3,46.99,0
101387,2025-04-08,Malaysia,Kuala Lumpur,Female,35.0,Standard,7,34.02,18.0,0,Credit Card,True,3,0.178,0,0.11,8.8,44.88,0
101388,2019-04-18,Brunei,Bandar Seri Begawan,,30.0,Basic,79,23.71,12.0,0,Debit Card,True,6,0.044,0,0.153,5.8,15.73,0
101389,2022-06-27,Singapore,Jurong,Male,,Premium,41,17.96,17.0,0,Credit Card,False,5,0.295,0,0.118,7.3,51.18,0
101390,2020-10-28,Malaysia,Kuala Lumpur,Male,40.0,Premium,61,15.51,18.0,0,Debit Card,True,3,0.574,2,,7.1,85.35,0
101391,2018-05-16,Malaysia,Shah Alam,Male,28.0,Basic,91,9.83,19.0,1,Debit Card,True,3,0.327,1,0.027,3.9,34.86,0
101392,2025-04-11,Malaysia,Kuala Lumpur,Male,30.0,Standard,7,15.44,20.0,0,E-Wallet,True,5,0.151,0,0.081,6.7,88.02,0
101393,2018-09-18,Singapore,Yishun,Male,25,Basic,86,24.4,21.0,0,PayPal,False,3,0.163,1,0.029,6.8,50.35,0
101394,2021-03-16,Malaysia,Penang,Male,33.0,Basic,56,20.1,19.0,0,Credit Card,True,5,0.054,2,0.071,7.8,36.13,0
101395,2019-04-03,Vietnam,Can Tho,Male,54.0,Standard,80,23.78,13.0,1,Credit Card,False,2,0.149,2,0.138,5.6,36.34,0
101396,2023-04-13,Singapore,Jurong,Female,38.0,Basic,31,14.7,15.0,0,Debit Card,False,7,0.536,0,0.121,4.3,10.57,0
101397,2022-09-17,Malaysia,Kuala Lumpur,Female,29.0,Basic,38,30.21,18.0,2,E-Wallet,True,3,0.522,0,0.004,2.7,78.08,0
101398,2021-12-07,Indonesia,Jakarta,Female,31.0,Standard,47,28.02,,2,Debit Card,True,4,0.037,2,0.057,6.8,70.17,0
101399,2024-03-29,Thailand,Pattaya,Male,22.0,Premium,19,17.5,10.0,0,Bank Transfer,True,4,0.5,0,0.05,4.2,81.12,0
101400,2023-11-19,Malaysia,Kuala Lumpur,Female,25.0,Premium,24,10.71,10.0,1,Credit Card,True,4,0.164,0,0.044,5.1,27.83,0
101401,2018-05-27,Malaysia,Ipoh,Female,23.0,VIP,90,24.0,16.0,1,Credit Card,True,3,0.355,1,0.013,7.5,76.55,0
101402,2019-12-18,Malaysia,Johor Bahru,Male,37.0,Standard,71,6.27,,3,Credit Card,True,4,0.22,0,0.144,4.9,56.58,0
101403,2019-05-22,Thailand,Chiang Mai,Male,39.0,Standard,78,11.48,,0,Credit Card,True,1,0.151,0,0.066,8.6,60.96,0
101404,2025-02-18,Indonesia,Jakarta,Female,36.0,Premium,8,18.77,18.0,0,Bank Transfer,False,2,0.515,0,0.099,3.4,75.91,0
101405,2023-11-22,Singapore,Tampines,,38.0,Standard,23,14.95,19.0,1,Debit Card,False,2,0.643,0,0.0,4.4,44.31,0
101406,2024-07-11,Vietnam,Hanoi,Male,28.0,Basic,16,32.36,,1,Credit Card,True,4,0.115,0,0.036,6.3,76.42,0
101407,2019-03-22,Vietnam,Da Nang,Female,25.0,Basic,80,19.36,18.0,0,Bank Transfer,False,1,0.304,0,0.038,6.8,43.14,0
101408,2025-08-13,Indonesia,Denpasar,Female,25.0,Premium,2,25.9,19.0,1,PayPal,True,3,0.162,1,0.068,6.5,74.13,0
101409,2019-03-20,Vietnam,Da Nang,Male,24.0,Basic,80,4.58,23.0,0,Debit Card,True,3,0.504,0,0.077,7.2,50.51,0
101410,2018-04-28,Malaysia,Penang,Female,38.0,Basic,91,7.72,15.0,0,Credit Card,True,4,0.111,0,0.017,7.2,37.37,0
101411,2022-03-21,Malaysia,Kuala Lumpur,Female,53.0,Basic,44,16.59,13.0,0,E-Wallet,True,4,0.083,0,0.038,6.9,43.14,0
101412,2020-07-17,Malaysia,Penang,Male,26.0,Premium,64,23.71,15.0,0,PayPal,True,4,,1,0.114,5.9,74.56,0
101413,2025-08-02,Malaysia,Ipoh,Female,32.0,Basic,3,11.84,22.0,0,Bank Transfer,True,5,0.144,0,0.05,7.3,24.82,0
101414,2019-07-21,Indonesia,Surabaya,Male,37.0,Standard,76,24.9,14.0,3,E-Wallet,True,3,0.378,1,0.108,5.2,61.73,0
101415,2023-04-21,Philippines,Cebu,Male,32.0,Basic,31,32.79,23.0,1,,False,3,0.182,2,0.046,6.3,30.55,0
101416,2018-03-29,Malaysia,Penang,Female,38.0,Standard,92,15.69,21.0,0,PayPal,True,1,0.277,1,0.152,6.1,35.88,0
101417,2022-07-11,Malaysia,Ipoh,Male,30.0,Standard,40,21.91,15.0,0,Credit Card,True,5,0.469,2,0.113,5.4,23.02,0
101418,2019-04-21,Singapore,,Male,29.0,Basic,79,19.81,20.0,0,Debit Card,True,5,0.506,0,0.095,4.7,50.49,0
101419,2022-09-02,Philippines,Cebu,Male,,VIP,38,18.61,13.0,0,PayPal,False,1,0.196,0,0.07,7.0,64.83,0
101420,2022-02-17,Malaysia,Ipoh,,38.0,Premium,45,24.55,19.0,3,Debit Card,True,3,0.139,1,0.075,5.0,73.69,0
101421,2018-10-22,Singapore,Central,Female,47.0,Basic,85,22.07,17.0,1,Debit Card,False,5,0.245,0,0.076,7.2,54.73,0
101422,2019-12-21,Malaysia,Kuala Lumpur,male,38.0,Basic,71,20.54,19.0,2,Credit Card,False,1,0.117,0,0.094,8.3,35.95,0
101423,2021-11-05,Malaysia,Johor Bahru,Female,33.0,Basic,48,23.13,16.0,1,PayPal,False,3,0.2,1,0.103,7.1,52.21,0
101424,2020-09-21,Brunei,Bangar,Male,42.0,Premium,62,28.9,23.0,1,Credit Card,False,1,0.571,0,0.155,5.7,63.9,0
101425,2021-07-30,Brunei,Bandar Seri Begawan,Female,44.0,Basic,52,26.83,14.0,1,Credit Card,True,2,0.207,0,0.112,3.6,66.68,0
101426,2019-11-17,Malaysia,Johor Bahru,Male,32.0,Basic,72,7.96,16.0,0,Credit Card,True,2,0.27,1,0.081,7.4,42.59,0
101427,2025-05-10,Philippines,Quezon City,Female,34.0,Standard,6,14.91,13.0,0,Credit Card,True,2,0.234,0,0.047,8.1,33.26,0
101428,2021-04-18,Indonesia,Denpasar,Other,31.0,Basic,55,26.67,11.0,1,Credit Card,True,2,0.222,0,0.059,3.9,25.99,0
101429,2020-08-18,Vietnam,Hai Phong,Female,42.0,Basic,63,42.65,27.0,1,Credit Card,True,2,0.091,0,0.0,6.9,55.05,0
